date,crop,price_per_quintal,state,district
2023-08-31,Apple,2326.02,India_Average,National
2023-09-01,Apple,2186.55,India_Average,National
2023-09-02,Apple,2579.53,India_Average,National
2023-09-03,Apple,2478.52,India_Average,National
2023-09-04,Apple,2393.33,India_Average,National
2023-09-05,Apple,2433.6,India_Average,National
2023-09-06,Apple,2264.94,India_Average,National
2023-09-07,Apple,2693.49,India_Average,National
2023-09-08,Apple,2415.51,India_Average,National
2023-09-09,Apple,2413.13,India_Average,National
2023-09-10,Apple,2487.09,India_Average,National
2023-09-11,Apple,2457.72,India_Average,National
2023-09-12,Apple,2426.87,India_Average,National
2023-09-13,Apple,2305.14,India_Average,National
2023-09-14,Apple,2456.58,India_Average,National
2023-09-15,Apple,2625.84,India_Average,National
2023-09-16,Apple,2561.45,India_Average,National
2023-09-17,Apple,2591.18,India_Average,National
2023-09-18,Apple,2338.65,India_Average,National
2023-09-19,Apple,2281.25,India_Average,National
2023-09-20,Apple,2384.91,India_Average,National
2023-09-21,Apple,2406.69,India_Average,National
2023-09-22,Apple,2531.3,India_Average,National
2023-09-23,Apple,2196.9,India_Average,National
2023-09-24,Apple,2583.55,India_Average,National
2023-09-25,Apple,2381.04,India_Average,National
2023-09-26,Apple,2348.77,India_Average,National
2023-09-27,Apple,2278.55,India_Average,National
2023-09-28,Apple,2201.42,India_Average,National
2023-09-29,Apple,2498.78,India_Average,National
2023-09-30,Apple,2408.8,India_Average,National
2023-10-01,Apple,2320.4,India_Average,National
2023-10-02,Apple,2319.77,India_Average,National
2023-10-03,Apple,2438.74,India_Average,National
2023-10-04,Apple,2687.38,India_Average,National
2023-10-05,Apple,2448.19,India_Average,National
2023-10-06,Apple,2293.97,India_Average,National
2023-10-07,Apple,2449.91,India_Average,National
2023-10-08,Apple,2446.56,India_Average,National
2023-10-09,Apple,2145.92,India_Average,National
2023-10-10,Apple,2473.65,India_Average,National
2023-10-11,Apple,2451.74,India_Average,National
2023-10-12,Apple,2566.73,India_Average,National
2023-10-13,Apple,2709.69,India_Average,National
2023-10-14,Apple,2620.1,India_Average,National
2023-10-15,Apple,2447.04,India_Average,National
2023-10-16,Apple,2343.15,India_Average,National
2023-10-17,Apple,2799.53,India_Average,National
2023-10-18,Apple,2487.73,India_Average,National
2023-10-19,Apple,2482.11,India_Average,National
2023-10-20,Apple,2477.39,India_Average,National
2023-10-21,Apple,2504.95,India_Average,National
2023-10-22,Apple,2462.48,India_Average,National
2023-10-23,Apple,2409.24,India_Average,National
2023-10-24,Apple,2412.56,India_Average,National
2023-10-25,Apple,2476.32,India_Average,National
2023-10-26,Apple,2412.99,India_Average,National
2023-10-27,Apple,2391.98,India_Average,National
2023-10-28,Apple,2493.58,India_Average,National
2023-10-29,Apple,2448.76,India_Average,National
2023-10-30,Apple,2666.91,India_Average,National
2023-10-31,Apple,2151.61,India_Average,National
2023-11-01,Apple,2847.35,India_Average,National
2023-11-02,Apple,2868.22,India_Average,National
2023-11-03,Apple,2420.09,India_Average,National
2023-11-04,Apple,2653.74,India_Average,National
2023-11-05,Apple,2649.86,India_Average,National
2023-11-06,Apple,2509.99,India_Average,National
2023-11-07,Apple,2594.99,India_Average,National
2023-11-08,Apple,2550.07,India_Average,National
2023-11-09,Apple,2936.56,India_Average,National
2023-11-10,Apple,2826.32,India_Average,National
2023-11-11,Apple,2871.66,India_Average,National
2023-11-12,Apple,2797.43,India_Average,National
2023-11-13,Apple,2547.58,India_Average,National
2023-11-14,Apple,2629.19,India_Average,National
2023-11-15,Apple,2766.07,India_Average,National
2023-11-16,Apple,2535.01,India_Average,National
2023-11-17,Apple,2796.25,India_Average,National
2023-11-18,Apple,2667.56,India_Average,National
2023-11-19,Apple,2649.4,India_Average,National
2023-11-20,Apple,2795.98,India_Average,National
2023-11-21,Apple,2759.98,India_Average,National
2023-11-22,Apple,2651.27,India_Average,National
2023-11-23,Apple,2856.51,India_Average,National
2023-11-24,Apple,2554.06,India_Average,National
2023-11-25,Apple,2783.15,India_Average,National
2023-11-26,Apple,2780.07,India_Average,National
2023-11-27,Apple,2658.21,India_Average,National
2023-11-28,Apple,2744.03,India_Average,National
2023-11-29,Apple,2531.1,India_Average,National
2023-11-30,Apple,2824.74,India_Average,National
2023-12-01,Apple,2972.26,India_Average,National
2023-12-02,Apple,2921.59,India_Average,National
2023-12-03,Apple,3157.35,India_Average,National
2023-12-04,Apple,2894.35,India_Average,National
2023-12-05,Apple,2788.73,India_Average,National
2023-12-06,Apple,2766.51,India_Average,National
2023-12-07,Apple,3090.9,India_Average,National
2023-12-08,Apple,2807.94,India_Average,National
2023-12-09,Apple,3263.22,India_Average,National
2023-12-10,Apple,2687.71,India_Average,National
2023-12-11,Apple,3254.47,India_Average,National
2023-12-12,Apple,3031.65,India_Average,National
2023-12-13,Apple,2985.49,India_Average,National
2023-12-14,Apple,2918.26,India_Average,National
2023-12-15,Apple,3059.87,India_Average,National
2023-12-16,Apple,2994.35,India_Average,National
2023-12-17,Apple,3165.5,India_Average,National
2023-12-18,Apple,3017.13,India_Average,National
2023-12-19,Apple,3022.55,India_Average,National
2023-12-20,Apple,2945.46,India_Average,National
2023-12-21,Apple,2991.46,India_Average,National
2023-12-22,Apple,3046.17,India_Average,National
2023-12-23,Apple,2743.47,India_Average,National
2023-12-24,Apple,2797.77,India_Average,National
2023-12-25,Apple,3111.49,India_Average,National
2023-12-26,Apple,3025.63,India_Average,National
2023-12-27,Apple,2972.4,India_Average,National
2023-12-28,Apple,3002.77,India_Average,National
2023-12-29,Apple,3052.14,India_Average,National
2023-12-30,Apple,2919.04,India_Average,National
2023-12-31,Apple,2883.25,India_Average,National
2024-01-01,Apple,3332.31,India_Average,National
2022-01-01,Banana,1569.28,India_Average,National
2022-01-02,Banana,1683.68,India_Average,National
2022-01-03,Banana,1509.54,India_Average,National
2022-01-04,Banana,1734.91,India_Average,National
2022-01-05,Banana,1688.99,India_Average,National
2022-01-06,Banana,1671.12,India_Average,National
2022-01-07,Banana,1731.07,India_Average,National
2022-01-08,Banana,1787.4,India_Average,National
2022-01-09,Banana,1733.69,India_Average,National
2022-01-10,Banana,1498.13,India_Average,National
2022-01-11,Banana,1544.43,India_Average,National
2022-01-12,Banana,1598.45,India_Average,National
2022-01-13,Banana,1652.15,India_Average,National
2022-01-14,Banana,1692.71,India_Average,National
2022-01-15,Banana,1590.13,India_Average,National
2022-01-16,Banana,1665.41,India_Average,National
2022-01-17,Banana,1587.68,India_Average,National
2022-01-18,Banana,1599.55,India_Average,National
2022-01-19,Banana,1533.95,India_Average,National
2022-01-20,Banana,1573.83,India_Average,National
2022-01-21,Banana,1538.49,India_Average,National
2022-01-22,Banana,1569.49,India_Average,National
2022-01-23,Banana,1736.93,India_Average,National
2022-01-24,Banana,1571.67,India_Average,National
2022-01-25,Banana,1867.17,India_Average,National
2022-01-26,Banana,1690.7,India_Average,National
2022-01-27,Banana,1665.25,India_Average,National
2022-01-28,Banana,1579.19,India_Average,National
2022-01-29,Banana,1707.78,India_Average,National
2022-01-30,Banana,1602.51,India_Average,National
2022-01-31,Banana,1660.07,India_Average,National
2022-02-01,Banana,1985.07,India_Average,National
2022-02-02,Banana,1751.36,India_Average,National
2022-02-03,Banana,1860.93,India_Average,National
2022-02-04,Banana,1697.93,India_Average,National
2022-02-05,Banana,1756.73,India_Average,National
2022-02-06,Banana,1915.62,India_Average,National
2022-02-07,Banana,1704.64,India_Average,National
2022-02-08,Banana,1919.29,India_Average,National
2022-02-09,Banana,1822.08,India_Average,National
2022-02-10,Banana,1710.32,India_Average,National
2022-02-11,Banana,1815.45,India_Average,National
2022-02-12,Banana,1845.38,India_Average,National
2022-02-13,Banana,1814.52,India_Average,National
2022-02-14,Banana,1621.64,India_Average,National
2022-02-15,Banana,1695.83,India_Average,National
2022-02-16,Banana,1738.03,India_Average,National
2022-02-17,Banana,1753.26,India_Average,National
2022-02-18,Banana,1814.42,India_Average,National
2022-02-19,Banana,1775.44,India_Average,National
2022-02-20,Banana,1642.31,India_Average,National
2022-02-21,Banana,1793.26,India_Average,National
2022-02-22,Banana,1813.53,India_Average,National
2022-02-23,Banana,1809.06,India_Average,National
2022-02-24,Banana,1854.91,India_Average,National
2022-02-25,Banana,1833.18,India_Average,National
2022-02-26,Banana,1800.21,India_Average,National
2022-02-27,Banana,1753.63,India_Average,National
2022-02-28,Banana,1613.66,India_Average,National
2022-03-01,Banana,1838.67,India_Average,National
2022-03-02,Banana,1818.69,India_Average,National
2022-03-03,Banana,1824.44,India_Average,National
2022-03-04,Banana,1685.09,India_Average,National
2022-03-05,Banana,1702.7,India_Average,National
2022-03-06,Banana,1894.78,India_Average,National
2022-03-07,Banana,1796.44,India_Average,National
2022-03-08,Banana,1861.34,India_Average,National
2022-03-09,Banana,1802.55,India_Average,National
2022-03-10,Banana,1802.68,India_Average,National
2022-03-11,Banana,1884.45,India_Average,National
2022-03-12,Banana,1753.56,India_Average,National
2022-03-13,Banana,1808.65,India_Average,National
2022-03-14,Banana,1758.4,India_Average,National
2022-03-15,Banana,1760.9,India_Average,National
2022-03-16,Banana,1772.17,India_Average,National
2022-03-17,Banana,1819.99,India_Average,National
2022-03-18,Banana,1756.91,India_Average,National
2022-03-19,Banana,1913.02,India_Average,National
2022-03-20,Banana,1719.49,India_Average,National
2022-03-21,Banana,1783.18,India_Average,National
2022-03-22,Banana,1760.42,India_Average,National
2022-03-23,Banana,1930.23,India_Average,National
2022-03-24,Banana,1817.69,India_Average,National
2022-03-25,Banana,1892.87,India_Average,National
2022-03-26,Banana,1666.3,India_Average,National
2022-03-27,Banana,1824.03,India_Average,National
2022-03-28,Banana,1880.07,India_Average,National
2022-03-29,Banana,1807.41,India_Average,National
2022-03-30,Banana,1895.89,India_Average,National
2022-03-31,Banana,1753.44,India_Average,National
2022-04-01,Banana,1883.82,India_Average,National
2022-04-02,Banana,1962.09,India_Average,National
2022-04-03,Banana,1727.88,India_Average,National
2022-04-04,Banana,1720.61,India_Average,National
2022-04-05,Banana,1887.69,India_Average,National
2022-04-06,Banana,1898.79,India_Average,National
2022-04-07,Banana,1713.8,India_Average,National
2022-04-08,Banana,1722.84,India_Average,National
2022-04-09,Banana,1735.01,India_Average,National
2022-04-10,Banana,1641.51,India_Average,National
2022-04-11,Banana,1678.98,India_Average,National
2022-04-12,Banana,1671.45,India_Average,National
2022-04-13,Banana,1692.25,India_Average,National
2022-04-14,Banana,1756.76,India_Average,National
2022-04-15,Banana,1780.42,India_Average,National
2022-04-16,Banana,1896.24,India_Average,National
2022-04-17,Banana,1671.96,India_Average,National
2022-04-18,Banana,1846.42,India_Average,National
2022-04-19,Banana,1740.98,India_Average,National
2022-04-20,Banana,1755.46,India_Average,National
2022-04-21,Banana,1819.19,India_Average,National
2022-04-22,Banana,1661.02,India_Average,National
2022-04-23,Banana,1793.46,India_Average,National
2022-04-24,Banana,1774.45,India_Average,National
2022-04-25,Banana,1803.14,India_Average,National
2022-04-26,Banana,1785.25,India_Average,National
2022-04-27,Banana,1975.85,India_Average,National
2022-04-28,Banana,1703.69,India_Average,National
2022-04-29,Banana,1713.08,India_Average,National
2022-04-30,Banana,1704.98,India_Average,National
2022-05-01,Banana,1604.17,India_Average,National
2022-05-02,Banana,1597.42,India_Average,National
2022-05-03,Banana,1748.09,India_Average,National
2022-05-04,Banana,1767.19,India_Average,National
2022-05-05,Banana,1602.91,India_Average,National
2022-05-06,Banana,1581.33,India_Average,National
2022-05-07,Banana,1688.89,India_Average,National
2022-05-08,Banana,1604.44,India_Average,National
2022-05-09,Banana,1702.22,India_Average,National
2022-05-10,Banana,1666.74,India_Average,National
2022-05-11,Banana,1524.95,India_Average,National
2022-05-12,Banana,1777.67,India_Average,National
2022-05-13,Banana,1798.16,India_Average,National
2022-05-14,Banana,1599.44,India_Average,National
2022-05-15,Banana,1618.01,India_Average,National
2022-05-16,Banana,1673.58,India_Average,National
2022-05-17,Banana,1677.59,India_Average,National
2022-05-18,Banana,1704.33,India_Average,National
2022-05-19,Banana,1815.84,India_Average,National
2022-05-20,Banana,1635.4,India_Average,National
2022-05-21,Banana,1584.14,India_Average,National
2022-05-22,Banana,1536.21,India_Average,National
2022-05-23,Banana,1589.7,India_Average,National
2022-05-24,Banana,1647.27,India_Average,National
2022-05-25,Banana,1798.05,India_Average,National
2022-05-26,Banana,1607.3,India_Average,National
2022-05-27,Banana,1668.46,India_Average,National
2022-05-28,Banana,1648.65,India_Average,National
2022-05-29,Banana,1748.04,India_Average,National
2022-05-30,Banana,1858.47,India_Average,National
2022-05-31,Banana,1606.2,India_Average,National
2022-06-01,Banana,1463.29,India_Average,National
2022-06-02,Banana,1578.31,India_Average,National
2022-06-03,Banana,1551.14,India_Average,National
2022-06-04,Banana,1638.5,India_Average,National
2022-06-05,Banana,1543.79,India_Average,National
2022-06-06,Banana,1473.05,India_Average,National
2022-06-07,Banana,1544.3,India_Average,National
2022-06-08,Banana,1583.15,India_Average,National
2022-06-09,Banana,1561.54,India_Average,National
2022-06-10,Banana,1538.05,India_Average,National
2022-06-11,Banana,1580.0,India_Average,National
2022-06-12,Banana,1587.7,India_Average,National
2022-06-13,Banana,1603.66,India_Average,National
2022-06-14,Banana,1548.65,India_Average,National
2022-06-15,Banana,1487.47,India_Average,National
2022-06-16,Banana,1511.0,India_Average,National
2022-06-17,Banana,1590.49,India_Average,National
2022-06-18,Banana,1438.73,India_Average,National
2022-06-19,Banana,1527.65,India_Average,National
2022-06-20,Banana,1470.5,India_Average,National
2022-06-21,Banana,1502.16,India_Average,National
2022-06-22,Banana,1595.88,India_Average,National
2022-06-23,Banana,1514.33,India_Average,National
2022-06-24,Banana,1503.48,India_Average,National
2022-06-25,Banana,1398.01,India_Average,National
2022-06-26,Banana,1555.97,India_Average,National
2022-06-27,Banana,1548.41,India_Average,National
2022-06-28,Banana,1662.24,India_Average,National
2022-06-29,Banana,1476.92,India_Average,National
2022-06-30,Banana,1516.44,India_Average,National
2022-07-01,Banana,1366.83,India_Average,National
2022-07-02,Banana,1456.48,India_Average,National
2022-07-03,Banana,1343.57,India_Average,National
2022-07-04,Banana,1368.83,India_Average,National
2022-07-05,Banana,1391.03,India_Average,National
2022-07-06,Banana,1362.6,India_Average,National
2022-07-07,Banana,1319.87,India_Average,National
2022-07-08,Banana,1363.1,India_Average,National
2022-07-09,Banana,1422.47,India_Average,National
2022-07-10,Banana,1280.71,India_Average,National
2022-07-11,Banana,1358.98,India_Average,National
2022-07-12,Banana,1302.74,India_Average,National
2022-07-13,Banana,1430.67,India_Average,National
2022-07-14,Banana,1247.18,India_Average,National
2022-07-15,Banana,1312.27,India_Average,National
2022-07-16,Banana,1375.46,India_Average,National
2022-07-17,Banana,1455.67,India_Average,National
2022-07-18,Banana,1345.56,India_Average,National
2022-07-19,Banana,1312.52,India_Average,National
2022-07-20,Banana,1476.98,India_Average,National
2022-07-21,Banana,1252.26,India_Average,National
2022-07-22,Banana,1201.58,India_Average,National
2022-07-23,Banana,1379.7,India_Average,National
